,title,rating,fat,Saturated fat,Cholesterol,Total carbohydrates,Sodium,Dietary Fiber,Protein,Added sugars,Vitamin A,Vitamin C,Calcium,Iron,Vitamin D,Vitamin E,Vitamin K,Thiamin,Riboflavin,Niacin,Vitamin B6,Folate,Vitamin B12,Biotin,Pantothenic acid,Phosphorus,Magnesium,Zinc,Selenium,Copper,Manganese,Molybdenum,Potassium,Choline
141,"Gnocchi with Tomato, Basil, and Olives",4.375,40.820512820512825,24.26,0.0,30.09818181818182,36.30434782608696,19.28571428571429,26.46,0.0,1.5555555555555556,0.4444444444444444,4.615384615384616,36.72222222222223,0.0,40.93333333333333,0.0,84.00000000000001,23.538461538461537,34.0625,0.823529411764706,0.25,0.0,0.0,0.0,0.24,1.1904761904761905,1.0909090909090908,1.2727272727272725,18.0,0.0,0.0,0.3617021276595745,1.7272727272727273
146,Sage-Roasted Turkey with Caramelized Onions and Sage Gravy,4.375,2.6282051282051286,2.1,11.333333333333332,24.065454545454546,41.34782608695652,12.857142857142858,41.3,0.0,0.0,0.0,4.461538461538462,25.888888888888893,0.0,0.0,0.0,83.33333333333334,25.538461538461537,29.312500000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Roasted Beets and Citrus with Feta,4.375,131.89743589743588,243.1,25.333333333333336,74.76363636363635,162.9565217391304,51.78571428571428,91.52000000000001,8.0,73.88888888888889,125.44444444444444,22.23076923076923,45.44444444444446,0.0,12.4,0.0,9.916666666666666,17.92307692307692,18.6,30.588235294117645,25.5,120.83333333333336,0.0,11.620000000000001,14.000000000000002,21.904761904761905,20.727272727272727,18.72727272727273,34.888888888888886,10.086956521739133,0.0,27.382978723404257,13.563636363636363
155,"Sauteed Veal with Shrimp, Mushroom, and Brandy Cream Sauce",4.375,42.30769230769231,48.6,121.66666666666664,6.163636363636364,68.47826086956522,5.714285714285715,127.71999999999998,0.0,11.777777777777779,1.5555555555555556,14.923076923076923,19.555555555555554,3.0,19.933333333333334,0.0,13.833333333333334,23.615384615384617,46.95,33.705882352941174,12.5,109.58333333333334,0.0,0.0,33.2,11.904761904761905,20.636363636363633,93.09090909090908,37.22222222222222,0.0,0.0,14.425531914893618,32.43636363636364
157,Mackerel with Crushed Potatoes and Oregano,4.375,39.79487179487179,45.21,39.0,14.399999999999999,29.086956521739133,10.714285714285714,36.82,0.0,7.555555555555555,0.5555555555555556,13.92307692307692,8.833333333333332,2.5,56.266666666666666,3.916666666666667,19.083333333333336,31.46153846153846,15.825,10.058823529411764,11.75,67.08333333333334,0.0,5.44,21.439999999999998,12.142857142857142,13.454545454545455,40.0,8.555555555555554,7.91304347826087,0.0,11.872340425531915,17.545454545454547
172,Egg Salad with Lemon and Fennel,4.375,101.82051282051283,111.93,11.333333333333334,46.97818181818182,51.21739130434783,70.35714285714286,50.459999999999994,0.0,7.222222222222221,17.333333333333336,20.846153846153847,22.05555555555555,0.0,7.400000000000001,0.0,0.8333333333333334,2.6923076923076925,4.33125,3.941176470588236,6.5,0.0,0.0,0.0,4.5600000000000005,4.523809523809524,2.090909090909091,1.4545454545454546,8.333333333333332,0.0,0.0,10.04255319148936,2.7818181818181817
176,Roasted Carrot and Beet Salad with Feta,4.375,42.397435897435905,130.33,0.0,22.89454545454545,59.04347826086956,35.71428571428571,8.4,8.0,84.8888888888889,10.555555555555557,8.384615384615385,12.944444444444445,0.0,7.333333333333334,0.0,6.166666666666666,14.153846153846153,10.15625,24.705882352941174,22.5,104.16666666666669,0.0,6.420000000000001,8.24,15.476190476190476,7.181818181818183,3.0909090909090904,27.111111111111114,10.086956521739133,0.0,24.702127659574465,6.345454545454546
178,Baked Beans with Slab Bacon and Breadcrumbs,4.375,104.48717948717947,169.14499999999998,52.333333333333336,10.832727272727272,131.69565217391303,17.5,81.96,0.0,29.11111111111111,0.6666666666666666,67.61538461538461,11.61111111111111,2.5,9.6,7.333333333333332,9.666666666666668,35.230769230769226,3.1875,11.529411764705884,6.75,58.333333333333336,0.0,9.0,58.559999999999995,17.61904761904762,44.45454545454546,76.54545454545455,26.22222222222222,3.0869565217391304,0.0,11.659574468085106,5.527272727272727
180,Roasted Winter Squash and Parsnips with Maple Syrup Glaze and Marcona Almonds,4.375,7.23076923076923,7.205,1.3333333333333335,44.083636363636366,11.782608695652174,26.07142857142857,6.239999999999999,0.0,3.111111111111111,41.333333333333336,15.692307692307692,9.666666666666668,0.0,12.333333333333336,0.0,9.75,5.461538461538462,9.28125,12.823529411764707,16.0,0.0,0.0,0.0,6.48,9.285714285714286,4.0,3.4545454545454546,18.66666666666667,0.0,0.0,16.02127659574468,6.163636363636363
193,Chili Meatballs in Black Bean and Tomato Sauce,4.375,47.11538461538461,71.74499999999999,51.66666666666666,14.869090909090911,36.434782608695656,28.57142857142857,60.5,0.0,0.0,5.888888888888889,9.384615384615385,24.055555555555557,0.0,6.066666666666666,0.0,7.5,7.6923076923076925,2.6875,6.764705882352942,5.25,0.0,0.0,0.0,8.4,9.523809523809524,6.2727272727272725,14.000000000000002,21.77777777777778,0.0,0.0,7.829787234042553,2.963636363636364
204,Chicken and Sausage Jambalaya,5.0,15.405128205128205,26.475,56.33333333333333,47.76727272727273,72.0,14.435714285714285,97.93,0.0,1.4444444444444444,115.77777777777779,7.1923076923076925,11.92222222222222,3.5,1.4666666666666666,0.0,38.75833333333333,21.52307692307692,41.81875,38.705882352941174,0.25,16.666666666666668,0.0,0.0,23.424,6.904761904761905,17.87272727272727,61.45454545454545,20.200000000000003,4.343478260869565,0.0,11.361702127659575,13.745454545454544
212,Bratwurst and Red Cabbage,4.375,8.653846153846153,15.935,23.33333333333333,11.254545454545456,36.08695652173913,16.785714285714285,18.74,0.0,0.5555555555555556,5.222222222222222,8.846153846153847,20.22222222222222,0.0,0.7333333333333333,0.0,1.25,18.076923076923077,10.08125,15.23529411764706,14.5,0.8333333333333334,0.0,0.0,3.04,4.761904761904762,2.090909090909091,2.0,3.2222222222222223,0.0,0.0,3.787234042553192,4.654545454545454
220,Salmon Confit in Olive Oil with Arugula Salad and Balsamic Vinegar,5.0,74.61538461538461,57.48500000000001,32.33333333333333,46.461818181818174,74.17391304347827,82.50000000000001,116.32,8.0,53.77777777777778,62.55555555555555,29.615384615384617,49.388888888888886,0.0,51.86666666666667,3.916666666666667,13.333333333333332,15.538461538461538,19.9125,12.235294117647058,9.0,56.66666666666667,0.0,5.44,21.6,10.238095238095237,16.818181818181817,42.90909090909091,12.222222222222221,7.91304347826087,0.0,26.4468085106383,14.054545454545455
228,Fennel-Rubbed Pork Roast,5.0,47.97435897435898,25.53,25.333333333333336,39.156363636363636,9.91304347826087,98.57142857142858,112.4,0.0,1.7777777777777777,23.33333333333333,56.38461538461539,230.0,0.0,0.0,0.0,28.33333333333334,22.307692307692307,19.125,38.235294117647065,2.5,0.0,0.0,15.94,35.2,40.47619047619048,48.18181818181818,9.090909090909092,101.11111111111111,100.0,0.0,30.638297872340424,0.0
240,The BA Patty Melt,4.375,56.769230769230774,94.19999999999999,65.33333333333333,0.0,21.826086956521742,0.0,109.8,0.0,0.0,0.0,2.769230769230769,36.055555555555564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Grilled Turkey with Toasted Fennel and Coriander and Fresh Thyme Gravy,4.375,31.448717948717952,13.82,13.666666666666666,30.378181818181815,46.78260869565217,167.14285714285714,48.300000000000004,0.0,1.3333333333333335,37.33333333333333,61.3076923076923,100.5,0.0,9.666666666666668,0.0,28.583333333333332,30.23076923076923,19.475,7.705882352941177,14.500000000000002,0.0,0.0,0.0,39.68,85.95238095238095,45.727272727272734,51.27272727272727,125.33333333333331,82.6086956521739,0.0,35.48936170212766,5.472727272727273
246,Herb-Roasted Turkey,4.375,4.987179487179488,5.305,12.999999999999998,4.461818181818182,39.60869565217392,5.0,20.92,0.0,0.2222222222222222,0.0,4.153846153846154,7.277777777777777,0.0,0.6666666666666667,0.0,2.8333333333333335,4.384615384615384,1.7812499999999998,1.4705882352941178,0.75,0.0,0.0,0.2199999999999999,1.6,0.9523809523809524,1.0909090909090908,0.7272727272727273,3.7777777777777777,1.9130434782608692,0.0,1.0851063829787235,0.6727272727272727
280,Quick Sesame Chicken With Broccoli,4.375,2.2948717948717947,4.45,15.0,1.7127272727272729,8.826086956521738,12.5,47.5,0.0,0.0,0.0,4.538461538461538,4.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51063829787234,0.0
282,Braised Short Ribs with Garbanzo Beans and Raisins,4.375,58.46153846153846,142.495,72.33333333333334,27.46545454545455,95.86956521739131,29.642857142857142,156.68,0.0,0.8888888888888888,7.444444444444444,47.0,59.5,1.0,11.0,0.0,10.0,36.769230769230774,50.8125,21.764705882352942,5.25,48.75,0.0,5.86,23.12,14.285714285714285,42.18181818181819,19.272727272727273,27.0,0.2608695652173913,0.0,15.0,2.963636363636364
287,"Rib-Eye Steaks with Radicchio, Pear, and Blue Cheese Salad",5.0,32.55128205128205,70.795,25.666666666666664,49.53454545454545,72.82608695652175,27.142857142857146,59.76,0.0,0.6666666666666667,6.111111111111111,42.92307692307693,5.500000000000001,0.0,6.800000000000001,0.0,4.166666666666667,8.615384615384615,11.299999999999999,9.294117647058824,4.75,16.666666666666668,0.0,0.0,6.5600000000000005,4.761904761904763,13.454545454545455,14.363636363636363,13.333333333333332,0.0,0.0,5.170212765957447,7.199999999999999
290,"Corn Salad With Hazelnuts, Pecorino, and Mint",5.0,127.96153846153848,181.70000000000002,21.666666666666668,87.14909090909092,47.598260869565216,35.357142857142854,98.50000000000001,9.6,39.44444444444444,43.888888888888886,19.769230769230766,62.94444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.56,59.76190476190476,46.09090909090909,37.63636363636363,246.66666666666669,84.78260869565219,0.0,15.021276595744682,0.0
312,"Butterflied Turkey with Fennel, Sausage, and Ricotta Stuffing",4.375,25.8974358974359,51.870000000000005,48.66666666666666,16.763636363636365,50.130434782608695,28.21428571428571,57.16,0.0,20.22222222222222,18.11111111111111,32.61538461538462,18.72222222222222,1.0,8.533333333333335,0.0,3.5000000000000004,22.384615384615387,5.1,7.470588235294118,8.5,22.500000000000004,0.0,0.0,18.32,8.80952380952381,10.727272727272727,21.636363636363633,10.222222222222221,0.0,0.0,13.829787234042552,5.854545454545454
323,Chicken and Artichoke Fricassée with Morel Mushrooms,4.375,10.923076923076923,9.430000000000001,15.0,20.93090909090909,27.565217391304344,28.92857142857143,54.94,0.0,33.888888888888886,103.44444444444444,57.30769230769231,13.333333333333332,0.0,4.7333333333333325,0.0,10.083333333333332,12.461538461538463,11.806250000000002,10.647058823529413,32.5,0.0,0.0,5.42,8.08,15.238095238095237,6.363636363636364,1.636363636363636,23.555555555555554,1.9130434782608692,0.0,17.0,8.690909090909091
330,Roast Pork with Fruit Stuffing and Mustard Sauce,4.375,9.871794871794872,13.09,25.333333333333336,31.883636363636363,58.52173913043479,27.14285714285714,55.24,0.0,11.555555555555555,24.777777777777782,7.9230769230769225,32.94444444444444,0.0,2.333333333333333,0.0,19.5,6.23076923076923,19.806250000000002,7.000000000000001,2.0,0.0,0.0,8.6,15.84,13.80952380952381,6.909090909090909,61.99999999999999,8.666666666666666,0.0,0.0,24.340425531914896,4.854545454545454
347,Angry Lobster with Lemon Rice and Crispy Basil,4.375,42.794871794871796,17.795,53.66666666666666,12.025454545454545,78.26086956521739,5.0,48.76,0.0,0.1111111111111111,7.222222222222222,10.307692307692307,12.277777777777779,0.0,7.333333333333333,0.0,1.8333333333333333,1.3076923076923077,11.95625,6.941176470588236,2.25,55.833333333333336,0.0,0.0,16.32,11.428571428571429,40.63636363636363,146.36363636363637,189.77777777777777,0.0,0.0,5.382978723404255,16.18181818181818
388,Tomato and Tomatillo Gazpacho,4.375,37.19230769230769,20.61,0.0,72.96,42.26086956521739,174.6428571428571,81.72,8.0,147.33333333333331,47.888888888888886,13.538461538461538,79.5,0.0,23.46666666666667,0.0,93.75000000000001,120.53846153846153,95.0625,50.94117647058824,14.5,0.0,0.0,22.12,15.84,25.71428571428572,11.272727272727272,7.2727272727272725,34.111111111111114,42.34782608695652,0.0,55.70212765957447,16.709090909090907
394,Spaghetti and Swiss Chard With Garlic Chips,4.375,35.75641025641026,86.99999999999999,29.0,42.27272727272727,8.521739130434783,12.85714285714286,77.2,0.0,0.0,88.88888888888889,118.23076923076923,17.833333333333336,0.0,0.0,0.0,83.33333333333334,23.384615384615383,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Mom's Hearty Chicken and Rice Soup,4.375,8.76923076923077,7.645,16.666666666666668,23.632727272727273,44.913043478260875,5.357142857142857,51.16,0.0,0.1111111111111111,91.66666666666666,54.230769230769226,10.944444444444445,0.0,0.6666666666666667,0.0,2.0,4.076923076923077,1.7812499999999998,1.4705882352941178,0.5,0.0,0.0,0.0,1.6,0.7142857142857143,0.7272727272727273,0.7272727272727273,2.111111111111111,0.0,0.0,0.8936170212765958,0.6727272727272727
410,Walnut Risotto with Roasted Asparagus,4.375,142.60256410256414,142.675,34.333333333333336,50.19999999999999,122.55478260869565,68.92857142857142,130.66,8.0,62.77777777777777,9.11111111111111,93.76923076923077,93.05555555555557,2.5,7.0,7.333333333333332,7.916666666666667,35.07692307692307,6.6625000000000005,15.47058823529412,12.0,58.333333333333336,0.0,14.2,97.35999999999999,76.90476190476191,88.81818181818183,101.81818181818181,260.11111111111114,87.86956521739131,0.0,38.276595744680854,6.327272727272727
415,"Minty, Boozy Chicken",5.0,2.2948717948717947,4.45,15.0,38.18181818181819,7.826086956521739,0.0,42.8,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.5,0.3076923076923077,0.08125,0.0588235294117647,0.0,0.0,0.0,0.0,0.32,0.0,0.3636363636363636,0.0,2.333333333333333,0.0,0.0,0.0425531914893617,0.0
417,Chicken Tikka Masala,5.0,62.46153846153846,159.165,55.66666666666667,54.81818181818181,65.65217391304348,155.35714285714286,125.36,0.0,148.11111111111111,60.888888888888886,107.3076923076923,143.0,0.0,33.8,0.0,17.666666666666668,114.38461538461537,68.1875,71.1764705882353,18.75,15.416666666666668,0.0,19.12,22.16,56.42857142857143,36.45454545454545,23.272727272727273,79.11111111111111,722.6521739130436,0.0,57.17021276595746,19.10909090909091
432,Pork and Hominy Stew,4.375,53.46153846153846,139.025,80.33333333333334,27.09818181818182,88.52173913043478,13.57142857142857,147.39999999999998,0.0,33.666666666666664,6.333333333333334,46.00000000000001,34.777777777777786,0.0,3.4666666666666663,0.0,88.41666666666667,30.846153846153847,34.181250000000006,5.882352941176471,10.0,0.0,0.0,5.2,2.24,5.0,2.363636363636364,1.2727272727272725,7.777777777777778,0.0,0.0,3.5744680851063837,2.4363636363636365
440,"Grilled Butterflied Leg of Lamb with Lemon, Herbs, and Garlic",5.0,26.282051282051285,49.1,23.666666666666668,12.109090909090908,3.304347826086956,0.0,34.0,0.0,0.0,88.88888888888889,51.30769230769231,8.055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,Brown Rice Pilaf with Saffron and Ginger,4.375,19.26923076923077,32.65,0.0,34.8,22.478260869565215,57.85714285714286,18.46,0.0,1.4444444444444444,28.77777777777778,54.61538461538461,119.88888888888889,0.0,12.866666666666664,0.0,10.916666666666668,10.53846153846154,14.000000000000002,23.529411764705884,6.0,0.0,0.0,0.0,9.44,32.38095238095238,21.545454545454547,16.90909090909091,53.77777777777778,686.9565217391306,0.0,14.106382978723405,3.781818181818182
479,Country Pâté (Pâté de Campagne),5.0,79.47435897435898,112.67499999999998,67.0,4.276363636363636,112.91304347826086,10.714285714285714,96.75999999999999,8.0,1.4444444444444444,0.0,2.230769230769231,17.27777777777778,3.5,1.4666666666666666,0.0,35.5,14.692307692307692,37.84375,24.176470588235293,0.25,16.666666666666668,0.0,0.0,22.08,4.761904761904762,16.727272727272727,61.45454545454545,13.77777777777778,0.0,0.0,18.106382978723403,13.745454545454544
487,Grilled Vegetables with Mixed Greens and Blue Cheese Dressing,4.375,41.02564102564102,79.59500000000001,18.666666666666668,21.992727272727272,97.91304347826086,40.714285714285715,54.25999999999999,0.0,46.888888888888886,59.33333333333333,53.53846153846155,17.11111111111111,0.0,7.800000000000002,0.0,1.6666666666666667,6.384615384615385,5.9,6.882352941176471,13.25,0.0,0.0,0.0,5.920000000000001,8.095238095238095,4.454545454545455,3.2727272727272725,21.22222222222222,0.0,0.0,19.638297872340424,5.509090909090909
495,Seafood and Turkey-Sausage Gumbo,4.375,32.679487179487175,28.015,95.0,60.0690909090909,71.0,6.428571428571428,77.94,0.0,7.555555555555556,88.88888888888889,63.692307692307686,10.444444444444443,0.5,62.599999999999994,3.916666666666667,17.75,16.076923076923077,25.0375,16.17647058823529,13.5,82.91666666666667,0.0,5.44,38.72,12.857142857142858,14.636363636363637,89.81818181818181,31.666666666666664,7.91304347826087,0.0,7.617021276595745,24.909090909090907
498,"Multi-Grain Pasta with Butternut Squash, Ground Lamb, and Kasseri",4.375,89.9871794871795,185.38,67.33333333333334,31.752727272727277,38.43478260869565,17.85714285714286,136.5,0.0,1.8888888888888888,3.7777777777777777,1.6153846153846154,36.66666666666667,0.0,3.333333333333333,0.0,86.41666666666667,25.0,38.4,6.588235294117648,2.0,0.0,0.0,0.0,1.12,2.619047619047619,1.7272727272727273,0.5454545454545454,3.7777777777777777,0.0,0.0,2.425531914893617,1.3636363636363635
499,Sautéed Chicken and Radishes with Mustard and Tarragon,4.375,7.012820512820514,6.045,15.0,5.636363636363636,58.652173913043484,26.428571428571427,57.26,0.0,34.11111111111111,23.22222222222222,8.923076923076923,15.333333333333334,0.0,5.799999999999999,0.0,21.833333333333332,13.384615384615385,9.9625,14.11764705882353,18.0,0.0,0.0,5.2,12.48,18.80952380952381,10.727272727272727,64.18181818181817,21.555555555555557,0.0,0.0,11.72340425531915,7.6909090909090905
512,Hamburger Soup,5.0,14.956410256410257,15.700000000000003,24.666666666666668,10.163636363636364,12.782608695652174,19.078571428571426,10.950000000000001,0.0,91.77777777777779,115.77777777777779,5.884615384615385,5.866666666666665,2.5,14.8,0.0,16.675,25.98461538461538,16.8875,27.647058823529413,15.75,11.666666666666668,0.0,0.0,10.304,8.095238095238095,6.963636363636364,11.454545454545457,14.088888888888889,4.343478260869565,0.0,13.617021276595747,11.254545454545454
513,"Squid Ink Pasta with Shrimp, Nduja, and Tomato",5.0,2.2948717948717947,0.0,37.333333333333336,28.581818181818186,21.47826086956521,12.85714285714286,48.6,0.0,0.0,0.0,5.461538461538462,20.166666666666668,0.0,0.0,0.0,83.33333333333334,23.384615384615383,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,Pork Chile Verde with Red Chile Salsa,5.0,28.55128205128205,32.07,50.0,32.876363636363635,22.739130434782613,114.64285714285715,73.3,0.0,154.44444444444443,48.44444444444444,6.538461538461538,48.22222222222222,2.5,33.86666666666667,0.0,19.333333333333336,106.0,71.95,56.411764705882355,20.25,11.666666666666668,0.0,22.12,22.000000000000004,28.809523809523814,15.272727272727272,18.72727272727273,36.111111111111114,42.34782608695652,0.0,50.14893617021277,26.472727272727273
518,Mushroom-Herb Meat Loaf Eich,4.375,41.93076923076923,65.235,62.333333333333336,40.71636363636364,53.04347826086957,140.15,131.25,0.0,73.22222222222223,184.11111111111111,45.03846153846154,210.97777777777776,0.0,3.4666666666666663,0.0,9.175,12.446153846153848,8.84375,20.411764705882355,10.25,0.0,0.0,5.42,3.5840000000000005,7.380952380952381,3.872727272727273,1.2727272727272725,15.866666666666667,6.256521739130434,0.0,14.382978723404257,2.4363636363636365
